0:07:28.832	0:07:31.365	İçeride yardımınıza ihtiyacım olabilir Sayın Savcı'm.	Аҩныҵҟа шәыцхыраара сҭаххар алшоит, ҳаҭыр зкәу сыпрокурор.	m
0:07:35.456	0:07:36.736	Sayın Savcı'm...	Ҳаҭыр зкәу сыпрокурор...	m
0:07:37.386	0:07:39.066	...belki bilginize başvuracağım.	...иҟлозар…	m
0:07:56.738	0:07:57.738	Elin.	Бнапы.	m
0:08:20.855	0:08:23.261	Ölen kızın kimliği belli oldu. Duydun mu?	Иԥсыз аҭыԥҳа лхаҭара шьақәыргылоуп, иуаҳахьоума?	f
0:08:33.230	0:08:34.511	İnci Erguvan.	Инџьи Ергуван.	f
0:08:38.175	0:08:39.464	Tanıdık geldi mi?	Дудыруама?	f
0:08:47.168	0:08:48.316	Öyle mi?	Ус аума?	f
0:08:49.949	0:08:50.964	Peki.	Еилкаауп.	f
0:09:12.118	0:09:13.118	Bak.	Уахәаԥш.	f
0:09:17.814	0:09:18.854	Tanımıyorum.	Дсыздырӡом.	m
0:09:21.853	0:09:22.973	Bir daha bak.	Даҽазнык уахәаԥш.	f
0:09:23.900	0:09:25.095	Tanımıyorum dedim ya.	Дсыздырӡом сымҳәеи!	m
0:09:34.282	0:09:36.015	Dikkatli bak!	Цқьа уахәаԥш!	f
0:09:36.275	0:09:37.955	Neden hemen başını kaldırıyorsun?	Ухы умҩахан, ибзиан уахәаԥш?	f
0:09:38.712	0:09:39.712	-Bırakır mısın beni?	-Саушьҭ!	m
0:09:39.712	0:09:40.316	-Bak!	–Уахәаԥш!	f
0:09:40.316	0:09:43.868	Öldü bu kız! Öldürüldü! Öldü bu kız!	Дыԥсит ари аҭыԥҳа! Дыршьит! Дыԥсит ари аҭыԥҳа!	f
0:09:44.133	0:09:46.438	Tanımıyorum ya! Kaç kere söyleyeceğim?	Дсыздырӡом! Шаҟантә ишәасҳәари?	m
0:09:46.585	0:09:47.566	-Yalan söylemeyeceksin!	-Амц умҳәан!	f
0:09:47.566	0:09:48.566	-Allah.	-Анцәа.	m
0:09:48.566	0:09:49.821	Yalan söylemeyeceksin!	-Амц умҳәан!	f
0:09:49.902	0:09:50.902	-Duydun mu?	-Иуаҳама?	f
0:09:50.902	0:09:51.465	-Bırak iki tokatla eksilmez.	–Улҟәаҵ, знык диҿасит ҳәа дыԥсрым.	m
0:09:51.465	0:09:54.301	Duydun mu? Ne istedin lan kardeşimden?	Иуаҳама? Иуҭахыз саҳәшьа лҟынтә?	f
0:09:54.429	0:09:55.895	Ne istedin?	Иуҭахыз?	f
0:09:56.340	0:09:57.340	-Kardeşin mi?	-Баҳәшьа лоума?	m
0:09:57.340	0:09:58.596	-Evet, kardeşim!	–Аиеи, саҳәшьа лоуп!	f
0:09:58.596	0:09:59.956	Kardeşim o benim.	Саҳәшьа лоуп уи.	f
0:10:00.037	0:10:01.636	Ben öldürmedim onu.	Уи сара дсымшьӡеит.	m
0:10:04.448	0:10:06.613	Sen yapmadıysan arabadaki kanlı hırka ne?	Уара уакәымзар, амашьынаҿы иҟоу ашьа зыхьтатоу амаҭәа абаанагеи?	f
0:10:07.246	0:10:09.527	Üstündeki pantolon kimin?	Илышьаз аиқәа зтәыда?	f
0:10:09.714	0:10:12.160	Cebinden çıkan parada parmak izin var!	Лџьыба иҭаз аԥараҟны унапҭыԥ ԥшаауп.	f
0:10:12.241	0:10:14.301	Bilmiyorum ben, yemin ediyorum bilmiyorum.	Исыздырӡом, сықәуеит ишысзымдыруала.	m
0:10:14.558	0:10:16.113	Ben öldürmedim kardeşini.	Сара дсымшьӡеит баҳәшьа.	m
0:10:16.194	0:10:19.316	Bilmiyormuş abisi, duydun mu? Bilmiyormuş!	Изымдыруазаап, иуаҳама? Изымдыруазап!	f
0:10:20.669	0:10:22.410	Ne saklıyorsun lan? Ha?	Иҵәахны иумои уара? Аа?	f
0:10:22.491	0:10:25.660	Ne saklıyorsun? Kardeşimle ne ilişkin var? Hepsini söyleyeceksin!	Иуҵәахуеи? Саҳәашьеи уареи ишәзеилааз? Зегь соуҳәароуп!	f
0:10:25.741	0:10:26.741	Söyle çabuk!	Иҳәа лассы!	f
0:10:29.370	0:10:30.867	Bitti dedim mi ben sana?	Ҳалгеит ҳәа уасҳәама уара?	f
0:10:31.246	0:10:33.589	Ben sana bitti dedim mi?	Сара ҳалгеит ҳәа уасҳәама?	f
0:10:33.753	0:10:35.613	Bitti dedim mi ben sana?	Ҳалгеит ҳәа уасҳәама уара?	f
0:10:37.795	0:10:38.915	Ne biliyorsun?	Иудыруеи?	f
0:10:39.027	0:10:40.191	Bu kadar yeter abi.	Иазхоит, сашьа.	m
0:10:40.590	0:10:41.628	Ben öldürmedim.	Сара дсымшьӡеит.	m
0:10:41.709	0:10:44.136	Sen öldürmediysen kim öldürdü?	Уара думшьызар дызшьыда?	f
0:10:44.360	0:10:46.894	Sakinleşelim, tamam Avukat Hanım.	Ҳҽаанаҳкылап, ибзиоуп адукат ҭыԥҳа.	m
0:10:49.090	0:10:50.996	Çürüyeceksin içeride, biliyorsun değil mi?	Уҭабаауеит абахҭа, иудыруама?	m
0:10:51.300	0:10:54.933	Belanı (***) senin! Güneşe hasret bırakacağım seni!	Ацәгьа-мыцәгьа уақәшәааит! Амра узымбо уҟасҵоит!	f
0:10:55.730	0:10:56.855	Yeter, tamam.	Иазхоит, шәаангыл!	m
0:10:58.163	0:10:59.667	Geç otur Çınar sen de.	Чынар, уаргьы абрахь утәа.	m
0:11:47.980	0:11:51.733	Biliyordun. Biliyordun. Beni bilerek seçtin.	Иудыруан! Зегьы удыруан! Саргьы идырны салухит.	f
0:11:51.814	0:11:53.942	Hayır, tabii ki hayır. Yanında öğrendim kim olduğunu.	Мап, ҳәарада, мап. Бааигәара сшыҟаз исаҳаит дызусҭаз.	m
0:11:54.023	0:11:57.075	Yalan söylüyorsun! Yalan söylüyorsun!	Амц уҳәоит! Амц уҳәоит!	f
0:11:57.156	0:11:59.177	Hepiniz yalan söylüyorsunuz!	Шәызегьы амц шәҳәоит!	f
0:11:59.511	0:12:01.872	Daha küçücük kızdı o! Nasıl kıydınız ona?	Макьана дхәыҷӡан уи! Дызлажәгәаӷьи?	f
0:12:01.953	0:12:03.528	Küçücük bir kızdı o!	Дхәыҷын макьана уи!	f
0:12:04.752	0:12:08.778	Sen bulunduğu yere gitmedin mi? Baban gitmedi mi? Ben anlamıyorum!	Уара умцаӡеи дахьыҟаз? Уаб дымцаӡеи? Исзеилкаауам сара!	f
0:12:08.859	0:12:11.278	Yüzü görünmüyordu Ceylin. Kimliği de yoktu, biliyorsun.	Лхаҭара шьақәыргылаӡамызт, Џьеилин. Бхаҭа  ибдыруеит.	m
0:12:11.359	0:12:13.880	Yemin ediyorum sana kardeşin olduğunu bilmiyordum.	Сықәуеит, баҳәшьа шлакәыз сыздырӡомызт.	m
0:12:15.322	0:12:16.322	Kardeşim...	Саҳәшьа...	f
0:12:17.784	0:12:19.384	...kardeşim o benim.	...сара саҳәшьа лоуп уи.	f
0:12:19.795	0:12:21.247	Bırak. Bırak.	Усҟәаҵ, соушьҭ!	f
0:13:41.677	0:13:44.244	Kızım, neredesin sen? On bin kere aradım.	Сыԥҳа, бабаҟоу бара? Шаҟантә сыбзасхьозеи.	f
0:13:44.325	0:13:47.260	Telefonun açılmıyor, baban da telefonunu evde bırakmış.	Аҭел зышьҭыбымхуеи?. Бабгьы ител аҩны инижьит.	f
0:13:47.388	0:13:50.971	Baban yok, sen yok. Gene duymuyor kimse sesimi.	Баб дыҟам, бара быҟам. Еиҭах сыбжьы аӡәгьы ишәаҳаӡом.	f
0:13:51.820	0:13:54.603	Polis aradı, Engin'le birlikte emniyete geldik.	Амилициа аҟынтә иасит. Енгьин ҳицны уахь ҳцеит.	f
0:13:57.141	0:13:59.611	Anne, bir yere kıpırdamayın sakın. Geliyorum, tamam mı?	Сан, уа шәыҟаз. Снеиуеит, ибзиоума?	f
0:13:59.786	0:14:01.064	Tamam canım.	Ибзиоуп, сыхаара.	f
0:14:39.575	0:14:40.575	Ilgaz.	Ылгаз.	m
0:14:50.075	0:14:52.075	Bir çanta bulunmuş. Kimin? Kızın mı?	Сумкак рыԥшаазап. Изтәыда? Аҭыԥҳа илтәума?	m
0:14:53.317	0:14:54.317	Bana bak...	Арахь усыхәаԥш...	m
0:14:55.013	0:14:56.418	...Çınar'ın tanıdığı biri mi?	... Чынар дидыруама?	m
0:14:56.606	0:14:58.301	Bilmiyorum ki baba. Demedi bir şey.	Исыздырӡом, саб. Акгьы имҳәаӡацт.	m
0:14:58.661	0:14:59.701	Kimmiş peki?	Дызусҭада нас?	m
0:15:00.613	0:15:02.413	20 yaşında, İnci Erguvan.	20 шықәса лхыҵуеит, Инџьи Ергуван.	m
0:15:06.339	0:15:07.535	Çok gençmiş.	Зынӡа дқәыԥшзаап.	m
0:15:08.700	0:15:10.380	Ceylin'in kardeşiymiş.	Џьеилин лаҳәшьа лоуп.	m
0:15:12.114	0:15:13.528	Ne diyorsun oğlum sen?	Иуҳәо закәызеи, сыҷкәын?	m
0:15:19.130	0:15:21.567	Bu Çınar bizi nasıl bir işin içine soktu?	Ари Чынар ҳазлеигалаз аус закәи?	m
0:15:24.516	0:15:26.043	Bir avukat bul Ilgaz.	Адукаҭк дыԥшаа, Ылгаз.	m
0:15:26.669	0:15:28.286	Belli ki bu işin sonu iyi değil.	Ари аус ҽеи алҵӡом.	m
0:15:34.996	0:15:37.418	Yakında bu işi Çınar'ın yaptığı ortaya çıkar.	Хара имгакәа Чынар ишыҟаиҵаз еилкаахоит ари аус.	m
0:15:38.630	0:15:40.223	Nasıl bu kadar eminsin baba?	Абри аҟара агәра зугои, саб?	m
0:16:12.435	0:16:14.520	Neredesin Ceylin? Niye açmıyorsun?	Џьеилин, бабаҟоу? Ател зышьҭыбымхуеи?	m
0:16:18.110	0:16:19.110	Ceylin.	Џьеилин!	f
0:16:20.807	0:16:23.270	Senin neyin var kızım? Ne oldu?	Ибыхьи, сыԥҳа? Иҟалеи?	f
0:16:26.165	0:16:27.165	Anne...	Сан...	f
0:16:42.259	0:16:43.259	Ceylin?	Џьеилин?	f
0:17:38.805	0:17:40.164	Benim kızım değil ki bu.	Сара сыԥҳа лакәӡам ари.	f
0:17:42.313	0:17:43.477	İnci değil.	Инџьи лакәӡам.	f
0:17:45.140	0:17:46.940	Boşuna çağırmışsınız beni buraya.	Баша шәсыԥхьеит сара арахь.	f
0:17:47.992	0:17:48.992	Ablası...	Баҳәшьа лакәӡам...	f
0:17:49.851	0:17:52.203	...gel bak, bak bir. İnci değil.	... бааи блыхәаԥш. Блыхәаԥш даҽазнык. Инџьи лакәӡам.	f
0:17:55.398	0:17:57.055	Allah'ım yüreğime iniyordu.	О Анцәа, сгәы аангылахьан.	f
0:18:01.211	0:18:03.531	Yazık. Çok da genç.	Закә рыцҳароузеи. Кырӡагьы дҿоуп.	f
0:18:08.554	0:18:09.554	Üşümüş bu.	Дыхьҭашьуеит ари.	f
0:18:10.048	0:18:13.438	Kalın bir şey örtseydin ya üstüne. Yazıktır.	Иԥхоу акы лықәышәмыршәуаз. Дрыцҳауп.	f
0:18:15.759	0:18:18.625	Allah anasına babasına sabır versin inşallah.	Анцәа лани лаби ачҳара риҭааит.	f
0:18:21.520	0:18:23.180	Hadi gidiyoruz.	Шәаал, ҳцоит.	f
0:18:23.649	0:18:25.797	Hadi, hadi. Düş önüme, düş hadi.	Шәалга, шәалгаа. Саԥхьа шәиас!	f
0:18:26.447	0:18:28.383	Hadi. Hadi oğlum.	Шәласыа. Уалгаа, сыҷкәын.	f
0:18:32.954	0:18:34.547	Ne işimiz varsa burada!	Иаҳусузеи ҳара абра?	f
0:18:36.538	0:18:38.992	Kızım, hadisene, hadi gel.	Баала, уажәшьҭа, бласы, бааи.	f
0:18:39.850	0:18:42.844	Sen ne yaptın eline? Parçalamışsın elini.	Бара бнапы иахьи? Ибхәахәеит бнапы.	f
0:18:43.874	0:18:45.554	Hadi yürü, düş önüme!	Баала, саԥхьаҟа биас!	f
0:18:46.853	0:18:48.539	Ne halt ettiysen eline artık!	Бнапы иазыбузеи!	f
0:18:52.588	0:18:54.071	Öne mi oturacaksın sen?	Аԥхьа бҭатәоума бара?	f
0:18:54.232	0:18:55.524	Yok, sen bin.	Мап, бара бақәтәа.	f
0:19:03.079	0:19:04.688	Allah'ım sen sabır ver.	Анцәа ачҳара ҳаҭ.	f
0:19:14.968	0:19:16.461	İnci mesaj atmış.	Инџьи смс аалышьҭит.	f
0:19:18.817	0:19:20.735	«Abla sınava giriyorum, dua et.» diye.	«Саҳәшьа аԥышәарахь сыҩналоит, бсықәныҳәа» - лҳәеит.	f
0:19:23.333	0:19:26.055	Sen annemi al git. Ablama da haber ver, babama da.	Уара сан думаны уца, саҳәшьеи саби адырра рыҭ.	f
0:19:35.883	0:19:37.564	Başın sağ olsun, çok üzüldüm.	Сгәы иалсит, даара сархьааит.	m
0:19:39.064	0:19:40.598	Allah sabırlar versin.	Анцәа ачҳара биҭааит.	m
0:19:48.246	0:19:50.746	Şüpheli yakını olmak nasıl bir duygu bilirim.	Агәҩара зду иҭынха иҭагылазаашьа зеиԥшроу здыруеит	f
0:19:51.856	0:19:55.574	Babam beş yıl yattı. Haksız yere hırsız diye suçlandı.	Саб хәшықәса дҭакын. Ихарамкәа аӷьычра иқәырҵеит.	f
0:19:57.113	0:19:59.129	O yüzden bu mahcubiyetinizi tanıyorum.	Уи азы шәеилыскаауеит.	f
0:19:59.210	0:20:02.488	Ama şu anda buna samimi karşılık verecek durumda değilim.	Аха уажәазы гәыкала аҭак сзыҟаҵо сыҟам.	f
0:20:04.848	0:20:05.996	Kusura bakmayın.	Гәыбӷан сышәымҭан.	f
0:20:18.840	0:20:21.028	-Geldi mi bilgi? -Geldi Sayın Savcı'm, buyurun.	-Аинформациа шәоума? –Иааиҭ ҳаҭыр зқәу сыпрокурор, абар.	m
0:20:21.109	0:20:24.550	Ver bakalım. Bakalım maktul kimmiş.	Исыҭи арахь. Иԥсыз дызусҭоу гәаҳҭап.	m
0:20:28.203	0:20:29.243	İnci Erguvan.	Инџьи Ергуван.	m
0:20:31.533	0:20:32.533	Erguvan.	Ергуван?	m
0:20:33.067	0:20:34.550	Ee, bu Ceylin'in akrabası.	Ее, ари Џьеилин длыуоума?.	m
0:20:35.011	0:20:36.488	Vukuatlı nüfus kayıt nerede?	Лхаҭара шақәзыргыло ақьаадқәа абаҟоу?	m
0:20:36.569	0:20:37.925	Orada. Burada.	Уа иҟоуп. Абар.	m
0:20:38.006	0:20:40.273	Şunu başa koyun diyorum elli defa!	Абри аԥхьа иҟашәҵала ҳәа шаҟантә ишәасҳәахьозеи?	m
0:20:40.354	0:20:41.740	Başüstüne Sayın Savcı'm.	Ҳаҭамыз, ҳаҭыр зқәу сыпрокурор.	m
0:20:44.364	0:20:46.912	Ceylin Erguvan. Ceylin ablası.	Џьеилин Ергуван. Ари Џьеилин лаҳәшьа лоуп.	m
0:20:47.039	0:20:49.012	Kardeşini öldüren şüphelinin avukatlığını yap.	Лҳәшьа дызшьыз идукатс дыҟоума?	m
0:20:49.319	0:20:50.319	Bu nasıl iş ya?	Ари закәытә усузеи?	m
0:21:02.348	0:21:03.348	Ilgaz...	Ылгаз...	m
0:21:14.028	0:21:16.535	Gözde, merhaba. Mesaide misin?	Гиозде, салам бымаз! Аусураҿы быҟоума?	m
0:21:18.087	0:21:20.184	Ilgaz Savcı emniyette mi? Ve de Ceylin.	Апрокурор Ылгаз амилициаҿы дыҟоума? Насгьы Џьеилин.	m
0:21:20.814	0:21:23.043	Tamam. Öğren, ara beni bir.	Ибзиоуп. Шыбжьон, бысзас.	m
0:21:42.231	0:21:44.559	Ilgaz Savcı'm çıktı, ben de odasını kilitleyecektim.	Апрокурор Ылгаз ддәылҵит, саргьы иуада ашә асыркырц акәын.	f
0:21:49.246	0:21:50.754	Ne saklıyorsa öğreneceğiz.	Ииҵәахуазаалакгьы  еилаҳкаауеит.	m
0:21:50.897	0:21:53.706	Sen de git üstüne. Bırak kardeşin ayağını, yüklen.	Уаргьы уиқәыӷәӷәа, иҳарҳәап.	m
0:21:53.977	0:21:55.417	Tamam, yükleniriz.	Ибзиоуп сиқәыӷәӷәап.	m
0:22:13.211	0:22:15.437	Abla sınava giriyorum, dua et.	Саҳәшьа аԥышәара сахысуеит, бсықәныҳәа.	m
0:22:17.332	0:22:18.832	-Nasıl oluyor bu?	-Ари ҟалашьас иамоузеи?	m
0:22:18.832	0:22:20.965	-Bilmiyorum. Demin geldi.	 –Исыздыруам. Аԥхьан иааит.	f
0:22:22.114	0:22:24.114	Ama iki gündür mesajlaşıyoruz.	Амала ҩымш раахыс смс ҳабжьоуп.	f
0:22:25.402	0:22:26.917	Nerede okuyor kardeşin?	Аҵара дабаҭоу баҳәшьа?	m
0:22:28.069	0:22:29.980	Çocuklar, Nehir Üniversitesi Mimarlık Fakültesi.	Ауниверситет Неҳир, аргыларатә факультет.	m
0:22:30.061	0:22:31.699	Takip edin bizi. Buyurun Avukat Hanım.	Шәсышьҭала, аҩызцәа. Шәақәтәа адукаҭ ҭыԥҳа.	m
0:22:31.780	0:22:32.780	Eren.	Ерен.	m
0:22:33.798	0:22:36.886	Çınar, İnci'nin okuduğu okulda çalışıyor. Fark ettin, değil mi?	Чынар, Инџьи дахьаԥхьо ауниверситет аҟны аус иуеит. Иузеилыргама?	m
0:22:48.061	0:22:49.400	Ben kendim gelirim.	Сара схала снеиуеит.	f
0:22:50.128	0:22:52.914	İki tarafın aynı araçta olması doğru mu sence?	Аҩ-ганкы машьынак аҿы реицыҟазаара иашоума уара утәала?	f
0:22:53.383	0:22:56.516	İmkânlarımız kısıtlı Avukat Hanım. Bununla idare edeceğiz artık, tamam mı?	Ҳалшарақәа маҷуп адукаҭ ҭыԥҳа. Абас ҳааилаӡап макьаназы. Иҟалома?	m
0:22:56.597	0:22:59.086	Şimdi rica ediyorum binin. Yoksa kaçıracağız.	Сшәыҳәоит, шәақәтәа. Мамзар иҳацәцоит.	m
0:23:00.821	0:23:01.821	Hadi abi!	Уааи сашьеиҳабы!	m
0:23:02.342	0:23:06.078	Mesajı atan kimse çıkacak şimdi okuldan. İşin yoksa ara ki bulasın ondan sonra.	СМС аазышьҭыз дцар ҟалоит. Нас уаҳа ус умамшәа уишьҭаз, дузыԥшаауазар.	m
0:23:30.007	0:23:31.007	Söyle Gözde.	Сӡырҩуеит, Гьиозде.	m
0:23:31.088	0:23:32.960	Evet, emniyetteymiş Ilgaz Savcı.	 Апрокурор Ылгаз амилициаҿы дыҟазаарын.	f
0:23:33.041	0:23:34.041	-Ama çıktı şimdi.	-Амала абыржәы ддәылҵит.	f
0:23:34.041	0:23:35.056	-Nereye? Kiminle?	–Дабацо? Дызцыда?	m
0:23:35.056	0:23:36.056	-Onu bilmiyorum.	-Уи сыздырӡом.	f
0:23:36.056	0:23:38.080	-En önemli şeyi bilmiyorsun sen de Gözde.	–Идыртәу быздырам , Гьиозде.	m
0:23:38.080	0:23:39.928	Emniyete gelirse anında haberim olsun.	Амилициахь дааиуазар иаразнак адырра сышәҭ.	m
0:23:40.009	0:23:41.911	Boş durmayacak o, ensesinde biteceğim.	Даангылаӡом уи, ихәдацәа ааныскылоит.	m
0:23:48.420	0:23:51.232	-İçeride kimse var mı? -Olumsuz, amirim.	-Аҩныҵҟа ӡәыр дыҟоума? – Мап, сеиҳабы.	m
0:24:53.370	0:24:54.748	Özür dilerim.	Аҭамзаара шьҭасҵоит.	m
0:25:08.163	0:25:10.025	Bir iki soru sorsam?	Зҵаарақәак ҟасҵар ҟалоума?	m
0:25:15.963	0:25:20.209	Ceylin Hanım, İnci’nin bir düşmanı, takıştığı biri…	Џьеилин бхаҵкы, Инџьи аӷа ҳәа ӡәыр длымазма,	m
0:25:20.317	0:25:22.176	…kavgalı veya küs olduğu bir erkek arkadaş…	...дзеисхьаз мамзар дзызгәаахьаз  ҷкәынак...	m
0:25:22.266	0:25:23.451	Sevgilisi yok.	Уи ус аӡәгьы длымаӡамызт.	f
0:25:24.809	0:25:27.537	Yalnız daha uzlaşmacı olsak, kestirip atmasak…	 Иаразнак аҭак ҟаҳамҵакәа ҳаазхәыцыр. ..	m
0:25:27.776	0:25:29.545	…sonuca daha hızlı ulaşırız...	... аус лассы аилыргашьа ҳақәшәон...	m
0:25:29.941	0:25:32.185	...sorularımızın cevaplarını buluruz, değil mi?	...ҳазҵаарақәа рҭакқәа ҳаԥшаауан, ус акәӡами?	m
0:25:42.117	0:25:45.841	Mesela İnci’yle aranız nasıldı? Bir sıkıntısı falan var mıydı?	Иаҳҳәап, Инџьи шәареи  шәеизыҟазаашьа зеиԥшрааз? Гәынамӡарак лымазма?	m
0:25:46.036	0:25:47.927	En son ne zaman gördün?	Аҵыхәтәан данбажәбеи?	m
0:25:56.696	0:25:58.076	Öf!	Оф!	f
0:26:00.811	0:26:02.107	İnci!	Инџьи!	f
0:26:06.460	0:26:07.888	Sen mi aldın…	Бара иаабхәама?	f
0:26:10.922	0:26:12.060	İnci!	Инџьи!	f
0:26:14.694	0:26:15.872	Ne oluyor abla?	Иҟалеи саҳәшьа?	f
0:26:15.959	0:26:18.685	Benim kıyafetlerimi alma diye yüz kere dedim!	Сара сымаҭәақәа бымган ҳәа шәынтә ибасҳәахьеит!	f
0:26:19.060	0:26:20.287	Alma bir daha!	Ибымган уаҳа!	f
0:26:22.105	0:26:23.373	Öf!	Оф!	f
0:26:28.300	0:26:31.779	Kız, sofrayı tırtıklama. Kaç defa dedim. Bereketini kaçıracaksın.	Аишәа бықәымслан, шаҟантә ибасҳәахьеи. Абарақьаҭра ацәыӡуеит.	f
0:26:33.556	0:26:36.427	Dur, sarsma. Çay var. Başım dönüyor zaten bugün.	Баангыл, сыбмырҵысын ачаи скуп. Усгьы схы гьежьуеит иахьак.	f
0:26:36.554	0:26:37.826	Uzan, anne.	Баақәиа, сан.	f
0:26:38.186	0:26:40.420	Oh! Ruj yaptım seni. Hadi görüşürüz.	Оҳ! Аҷаԥшь басыргеит. Абзиараз!	f
0:26:50.994	0:26:52.021	Hiç sırnaşma.	Бсымҵамқьақьан зынӡа.	f
0:26:52.102	0:26:54.490	Ablam, al bak bunu giy. Ne olur kızma.	Саҳәшьа, бысҭ абри бышәҵа. Сбыҳәоит бымгәамҵын.	f
0:26:55.398	0:26:57.865	Oha! Nasıl aldın kızım bunu? Çok pahalıdır bu.	О бара! Излаабхәеи ари? Ахә акыр иҳаракуп.	f
0:26:57.967	0:27:01.068	Biriktirdim, aldım. Al senin olsun. Hem yarın doğum günün.	Еизызган иаасхәеит. Бысҭ бара ибымаз. Насгьы уаҵәы бымшир ауми.	f
0:27:01.149	0:27:02.334	İstemez.	Исҭахӡам.	f
0:27:04.153	0:27:05.857	Tamam. Bir öpücük ver yeter.	Ибзиоуп. Знык сыгәӡы, иазхоит.	f
0:27:07.953	0:27:09.302	Tamam, tamam.	Ибзиоуп, ибзиоуп.	f
0:27:09.554	0:27:10.943	Makyajımı bozuyorsun.	Смакиаж бжьыбхуеит.	f
0:27:12.560	0:27:14.545	-Tamam. Hadi. -Görüşürüz.	-Иазхоит, абзиараз. –Ҳаибабоит.	f
0:27:42.284	0:27:43.498	Hadi gir içeri.	Ушьҭа аҩныҟа быҩнал.	f
0:28:18.480	0:28:22.465	Sen yokken ne gece ne de gündüz	Ашәа: Бара баныҟам уахгьы ҽынгьы	f
0:28:22.757	0:28:25.818	Ne ay var ne tek bir yıldız	Амзагьы ыҟам, еҵәакгьы ыҟам.	f
0:28:26.090	0:28:31.248	Her yer karanlık ve ıssız, göremiyorum	Иахьабалак илашьцоуп, бсызбом бара.	f
0:28:32.317	0:28:35.670	Sen yokken ne gece ne de gündüz	Бара баныҟам уахгьы ҽынгьы	f
0:28:35.907	0:28:38.701	Ne ay var ne tek bir yıldız	Амзагьы ыҟам еҵәакгьы ыҟам.	f
0:28:38.823	0:28:42.545	Her yer karanlık ve ıssız, göremiyorum	Иахьабалак илашьцоуп, бсызбом бара.	f
0:28:42.626	0:28:43.654	Sağa çek.	Арыӷьарахь унаха	m
0:28:43.735	0:28:46.920	Sen yokken ne gece ne de gündüz	Бара баныҟам уахгьы ҽынгьы	f
0:28:47.068	0:28:49.956	Ne ay var ne tek bir yıldız	Амзагьы ыҟам, еҵәакгьы ыҟам.	f
0:28:50.048	0:28:52.388	Her yer karanlık ve ıssız, göremiyorum	Иахьабалак илашьцоуп, бсызбом бара	f
0:28:52.469	0:28:55.044	Avukat Hanım, inin bir su için, bir nefes alın isterseniz.	Адукат ҭыԥҳа, шәылбааны ӡык шәнахәа, шәыԥсыԥ ааивыжәга ишәҭахызар.	m
0:28:55.125	0:28:58.016	Sen yokken ne gece ne de gündüz	Бара баныҟам уахгьы ҽынгьы	f
0:28:58.150	0:29:00.584	Ne ay var ne tek bir yıldız	Амзагьы ыҟам, еҵәакгьы ыҟам	f
0:29:00.665	0:29:01.665	Ceylin.	Џьеилин.	m
0:29:01.746	0:29:05.061	Her yer karanlık ve ıssız, göremiyorum	Иахьабалак илашьцоуп, бсызбом бара.	f
0:29:05.322	0:29:07.998	Ceylin, Ceylin. Bak bana.	Џьеилин, Џьеилин. Арахь бсыхәаԥш.	m
0:29:08.178	0:29:09.249	Bak!	Бсыхәаԥш!	m
